league,date,game,position,playername,teamname,champion,gamelength,result,kills,deaths,assists,kda,killparticipation,firstbloodkill,firstbloodassist,firstbloodvictim,dpm,damageshare,damagetakenperminute,wpm,wcpm,vspm,earnedgoldshare,cspm,role_score,score,dragons,opp_dragons,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons
LPL,7/28/2024 11:17,1,top,Breathe,Weibo Gaming,Kennen,1519,1,4,2,6,5.0,0.434782609,0,,,677.3009,0.236119,582.7386,0.3555,0.158,0.9085,0.217889,8.6504,0.251362,263.4,,,,,,,,,
LPL,7/28/2024 11:18,3,top,Zika,LNG Esports,Rumble,2185,1,2,1,7,9.0,0.818181818,1,,,340.2838,0.204677,294.4256,0.2471,0.1648,0.8238,0.201888,7.6888,0.251362,931.34,,,,,,,,,
PCS,7/28/2024 11:30,1,top,Azhi,PSG Talon,Vayne,1883,1,3,1,4,7.0,0.304347826,0,0.0,0.0,696.102,0.196085,448.7732,0.4461,0.1593,1.2427,0.183531,8.1253,0.251362,640.94,,,,,,,,,
LPL,7/28/2024 12:04,2,top,Breathe,Weibo Gaming,Kennen,2372,1,7,6,9,2.666666667,0.615384615,0,,,937.4874,0.268911,816.5261,0.253,0.2024,1.0118,0.217853,7.4115,0.251362,576.22,,,,,,,,,
LPL,7/28/2024 12:04,2,top,Breathe,Weibo Gaming,Kennen,2372,1,7,6,9,2.666666667,0.615384615,0,,,937.4874,0.268911,816.5261,0.253,0.2024,1.0118,0.217853,7.4115,0.251362,263.4,,,,,,,,,
PCS,7/28/2024 12:26,2,top,Azhi,PSG Talon,Poppy,1755,1,3,0,6,9.0,0.45,1,0.0,0.0,762.5983,0.218935,1087.6581,0.4444,0.2735,1.4359,0.21282,7.1453,0.251362,640.94,,,,,,,,,
LEC,7/28/2024 15:11,1,top,Oscarinin,Fnatic,Renekton,2149,0,1,4,6,1.75,0.4375,0,0.0,0.0,435.4118,0.170655,1401.6938,0.2513,0.4467,1.2285,0.221903,8.376,0.251362,828.69,,,,,,,,,
LEC,7/28/2024 15:11,1,top,BrokenBlade,G2 Esports,Kennen,2149,1,2,3,8,3.333333333,0.5,0,0.0,0.0,784.6347,0.231913,591.8474,0.335,0.1675,0.8655,0.211076,7.9013,0.251362,1017.22,,,,,,,,,
LEC,7/28/2024 16:04,2,top,Oscarinin,Fnatic,Renekton,2107,0,1,6,9,1.666666667,0.555555556,0,0.0,0.0,250.4509,0.075868,1261.0536,0.3132,0.3702,1.0252,0.172227,6.8344,0.251362,828.69,,,,,,,,,
LEC,7/28/2024 16:04,2,top,BrokenBlade,G2 Esports,Ornn,2107,1,3,3,14,5.666666667,0.772727273,0,0.0,0.0,513.4599,0.154676,1444.6986,0.3417,0.0854,0.7973,0.195093,6.3218,0.251362,1017.22,,,,,,,,,
LEC,7/28/2024 16:59,3,top,Oscarinin,Fnatic,Renekton,1759,0,3,2,2,2.5,0.277777778,0,0.0,0.0,590.4832,0.213513,1238.033,0.3411,0.307,1.1597,0.243869,9.1416,0.251362,828.69,,,,,,,,,
LEC,7/28/2024 16:59,3,top,BrokenBlade,G2 Esports,Ornn,1759,1,2,2,6,4.0,0.421052632,0,0.0,0.0,571.3474,0.195351,1140.1023,0.4434,0.1364,0.9892,0.177308,7.1291,0.251362,1017.22,,,,,,,,,
CBLOL,7/28/2024 17:19,1,top,Wizer,paiN Gaming,Rumble,1860,1,5,0,9,14.0,0.736842105,0,1.0,0.0,827.1935,0.268471,459.1935,0.3226,0.0968,0.9032,0.221043,7.9355,0.251362,385.17,,,,,,,,,
LCS,7/28/2024 20:07,1,top,Bwipo,FlyQuest,K'Sante,1950,0,2,5,1,0.6,0.3,0,0.0,1.0,435.5692,0.188045,1105.8769,0.3692,0.1231,1.0462,0.201978,7.9692,0.251362,520.44,,,,,,,,,
LCS,7/28/2024 20:07,1,top,Sniper,100 Thieves,Jax,1950,1,8,1,3,11.0,0.647058824,1,0.0,0.0,623.8462,0.229068,803.6923,0.5538,0.1231,0.8615,0.248647,8.2154,0.251362,303.34,,,,,,,,,
LCS,7/28/2024 20:56,2,top,Bwipo,FlyQuest,K'Sante,1869,1,5,1,6,11.0,0.6875,0,0.0,0.0,461.4125,0.228942,912.4559,0.3852,0.2889,0.9631,0.219691,8.4109,0.251362,520.44,,,,,,,,,
LCS,7/28/2024 20:56,2,top,Sniper,100 Thieves,Camille,1869,0,1,5,0,0.2,0.25,0,0.0,0.0,257.0144,0.121761,792.4559,0.3531,0.1284,0.7705,0.251766,8.1862,0.251362,303.34,,,,,,,,,
LCS,7/28/2024 21:43,3,top,Sniper,100 Thieves,K'Sante,1385,0,0,4,2,0.5,1.0,0,0.0,0.0,284.5776,0.213086,712.2888,0.3899,0.0433,0.6065,0.19338,7.2347,0.251362,303.34,,,,,,,,,
LCS,7/28/2024 21:43,3,top,Bwipo,FlyQuest,Darius,1385,1,4,2,1,2.5,0.25,0,0.0,0.0,459.7256,0.193515,503.5235,0.3899,0.13,0.9531,0.223373,9.574,0.251362,520.44,,,,,,,,,
LCS,7/28/2024 22:31,1,top,Impact,Team Liquid,Rumble,1457,1,1,0,9,10.0,0.714285714,0,1.0,0.0,909.1833,0.333757,600.9472,0.3294,0.0412,0.6589,0.181426,7.2889,0.251362,662.7,,,,,,,,,
LCS,7/28/2024 23:12,2,top,Impact,Team Liquid,Kennen,1742,1,9,4,5,3.5,0.583333333,0,1.0,0.0,818.5419,0.289563,693.4099,0.31,0.1378,0.8266,0.250107,7.1986,0.251362,662.7,,,,,,,,,
LPL,7/30/2024 11:15,1,top,Bin,Bilibili Gaming,Kennen,1445,1,3,2,5,4.0,0.444444444,1,,,767.7509,0.250936,650.1176,0.4567,0.1246,1.1211,0.189531,8.4291,0.251362,1245.39,,,,,,,,,
LPL,7/30/2024 11:58,2,top,Bin,Bilibili Gaming,Gnar,2314,0,4,3,8,4.0,0.75,0,,,305.7303,0.144541,784.2783,0.363,0.2334,1.1409,0.244103,7.5194,0.251362,1245.39,,,,,,,,,
LPL,7/30/2024 12:56,3,top,Bin,Bilibili Gaming,Renekton,1713,1,4,4,6,2.5,0.666666667,0,,1.0,640.3152,0.24178,969.317,0.3853,0.1751,0.9457,0.212938,8.1261,0.251362,1245.39,,,,,,,,,
LLA,7/30/2024 21:04,1,top,Summit,Movistar R7,Gnar,2430,0,3,3,4,2.333333333,0.636363636,0,0.0,0.0,932.5926,0.287102,1004.0741,0.3951,0.7654,2.0741,0.25277,9.1111,0.251362,293.01,,,,,,,,,
LLA,7/30/2024 22:03,2,top,Summit,Movistar R7,Renekton,1775,0,0,5,1,0.2,0.111111111,0,0.0,0.0,538.9859,0.185831,1348.5296,0.2704,0.338,1.3183,0.200675,8.3831,0.251362,293.01,,,,,,,,,
LLA,7/30/2024 22:51,3,top,Summit,Movistar R7,K'Sante,2067,1,2,3,8,3.333333333,0.454545455,1,0.0,0.0,1019.5065,0.293866,997.5036,0.5515,0.2322,1.5094,0.200752,8.5631,0.251362,293.01,,,,,,,,,
LLA,7/30/2024 23:58,4,top,Summit,Movistar R7,Poppy,2162,1,1,2,6,3.5,0.538461538,0,0.0,0.0,538.6124,0.171904,1175.4949,0.2498,0.2498,0.8048,0.18156,7.4931,0.251362,293.01,,,,,,,,,
LLA,7/31/2024 0:51,5,top,Summit,Movistar R7,Gnar,2096,1,3,3,6,3.0,0.529411765,0,0.0,0.0,731.3645,0.231649,860.8683,0.3435,0.5153,1.4313,0.226387,9.1603,0.251362,293.01,,,,,,,,,
LCK,7/31/2024 8:06,1,top,Zeus,T1,Kennen,2780,0,1,3,2,1.0,0.230769231,0,0.0,0.0,521.8058,0.210185,417.8633,0.3669,0.2806,1.1871,0.193904,7.7266,0.251362,856.7,,,,,,,,,
LCK,7/31/2024 8:06,1,top,Kingen,Dplus KIA,Renekton,2780,1,2,3,2,1.333333333,0.333333333,0,0.0,0.0,209.4388,0.103824,865.2518,0.4964,0.4101,1.6835,0.210546,8.3741,0.251362,842.1,,,,,,,,,
LCK,7/31/2024 9:15,2,top,Zeus,T1,Jax,1717,1,5,0,6,11.0,0.6875,0,0.0,0.0,670.5533,0.235989,760.5358,0.5242,0.4193,1.3279,0.196759,6.7793,0.251362,856.7,,,,,,,,,
LCK,7/31/2024 9:15,2,top,Kingen,Dplus KIA,Renekton,1717,0,1,3,2,1.0,0.6,0,0.0,0.0,552.1258,0.234836,945.9173,0.2446,0.2446,1.0483,0.196483,7.5131,0.251362,842.1,,,,,,,,,
LPL,7/31/2024 9:17,1,top,Bin,Bilibili Gaming,Kennen,2193,1,7,4,8,3.75,0.555555556,0,,,904.3776,0.256498,593.5157,0.2462,0.1915,0.9029,0.210311,7.1409,0.251362,1245.39,,,,,,,,,
LCK,7/31/2024 10:06,3,top,Kingen,Dplus KIA,Gnar,1801,0,2,3,3,1.666666667,0.555555556,0,0.0,0.0,472.2043,0.227549,597.9012,0.4331,0.0999,0.9661,0.218743,7.0627,0.251362,842.1,,,,,,,,,
LCK,7/31/2024 10:06,3,top,Zeus,T1,Camille,1801,1,4,1,9,13.0,0.764705882,0,0.0,0.0,321.2549,0.126054,832.1377,0.3665,0.2665,1.0994,0.22924,7.4292,0.251362,856.7,,,,,,,,,
LPL,7/31/2024 10:14,2,top,Bin,Bilibili Gaming,Renekton,1366,1,1,1,4,5.0,0.185185185,0,,,431.1567,0.12431,815.4026,0.3075,0.1318,0.7467,0.19697,10.8053,0.251362,1245.39,,,,,,,,,
LPL,7/31/2024 11:18,1,top,369,Top Esports,Rumble,2468,1,4,1,12,16.0,0.888888889,0,,,887.3582,0.318096,586.6775,0.4619,0.2431,1.4344,0.260731,9.2139,0.251362,1091.01,,,,,,,,,
LCK,7/31/2024 11:46,1,top,Doran,Hanwha Life Esports,Gnar,1897,0,1,5,0,0.2,0.142857143,0,0.0,0.0,634.349,0.218418,874.2225,0.3163,0.1581,0.9805,0.172411,6.4207,0.251362,1060.26,,,,,,,,,
LPL,7/31/2024 12:19,2,top,369,Top Esports,Renekton,1572,1,2,1,7,9.0,0.75,0,,,650.916,0.242777,1076.2595,0.3435,0.1145,0.9542,0.218928,9.542,0.251362,1091.01,,,,,,,,,
LCK,7/31/2024 12:40,2,top,Doran,Hanwha Life Esports,Gnar,2176,1,3,3,9,4.0,0.705882353,0,1.0,0.0,601.875,0.25326,1004.1176,0.2206,0.4963,1.682,0.224985,8.7132,0.251362,1060.26,,,,,,,,,
VCS,7/31/2024 13:00,1,top,Nanaue,Vikings Esports,Jax,1681,1,5,3,5,3.333333333,0.476190476,0,0.0,1.0,882.0107,0.244402,915.7763,0.3569,0.0714,0.7852,0.202148,8.6377,0.251362,502.16,,,,,,,,,
LCK,7/31/2024 13:38,3,top,Doran,Hanwha Life Esports,Aatrox,2079,0,0,5,3,0.6,0.6,0,0.0,1.0,290.7071,0.152573,910.1299,0.3175,0.0577,0.7792,0.189179,7.0707,0.251362,1060.26,,,,,,,,,
VCS,7/31/2024 13:47,2,top,Nanaue,Vikings Esports,Jax,1909,0,3,3,2,1.666666667,0.277777778,0,0.0,0.0,1007.2708,0.230832,1277.0665,0.5029,0.0943,0.88,0.196247,8.4233,0.251362,502.16,,,,,,,,,
VCS,7/31/2024 14:44,3,top,Nanaue,Vikings Esports,Twisted Fate,1488,1,5,4,5,2.5,0.416666667,0,1.0,0.0,608.5081,0.203344,765.8871,0.4032,0.0806,0.8468,0.188251,7.7016,0.251362,502.16,,,,,,,,,
LCK,8/1/2024 10:48,1,top,Kiin,Gen.G,Kennen,1719,1,2,0,6,8.0,0.347826087,0,0.0,0.0,518.4293,0.134154,567.5742,0.5934,0.4188,1.7801,0.196561,9.8778,0.251362,1363.2,,,,,,,,,
LCK,8/1/2024 11:38,2,top,Kiin,Gen.G,Ryze,1920,1,0,4,7,1.75,0.777777778,0,0.0,0.0,675.2188,0.252389,861.375,0.5,0.25,1.3125,0.20809,9.4375,0.251362,1363.2,,,,,,,,,
VCS,8/1/2024 11:44,1,top,Kiaya,GAM Esports,Gnar,1714,1,1,1,7,8.0,0.380952381,0,0.0,0.0,717.3396,0.210708,587.2929,0.28,0.21,1.0152,0.19308,9.1015,0.251362,633.36,,,,,,,,,
VCS,8/1/2024 12:32,2,top,Kiaya,GAM Esports,Gnar,1945,1,3,6,11,2.333333333,0.636363636,0,0.0,0.0,1049.7995,0.280545,1032.7404,0.4627,0.1851,1.1105,0.201501,8.6067,0.251362,633.36,,,,,,,,,
LCK,8/2/2024 8:06,1,top,Doran,Hanwha Life Esports,Kennen,1682,1,4,0,7,11.0,1.0,0,1.0,0.0,771.5101,0.379825,495.3032,0.4994,0.107,1.1415,0.238878,8.918,0.251362,1060.26,,,,,,,,,
VCS,8/2/2024 8:07,1,top,Nanaue,Vikings Esports,K'Sante,1832,1,5,4,4,2.25,0.375,0,0.0,0.0,729.8253,0.18772,878.81,0.4585,0.0983,0.917,0.187493,7.2052,0.251362,502.16,,,,,,,,,
LCK,8/2/2024 8:57,2,top,Doran,Hanwha Life Esports,Renekton,1730,1,1,2,6,3.5,0.583333333,0,0.0,0.0,317.5145,0.130663,928.9942,0.3468,0.3815,1.3179,0.214066,9.5376,0.251362,1060.26,,,,,,,,,
VCS,8/2/2024 8:58,2,top,Nanaue,Vikings Esports,Twisted Fate,1925,0,1,8,5,0.75,0.545454545,0,0.0,1.0,549.0078,0.227904,719.5013,0.4364,0.1558,1.4026,0.205272,7.4182,0.251362,502.16,,,,,,,,,
VCS,8/2/2024 9:58,3,top,Nanaue,Vikings Esports,Jax,1661,1,5,4,4,2.25,0.428571429,0,0.0,1.0,745.2137,0.224956,1012.9922,0.3612,0.2167,0.9392,0.206213,8.2721,0.251362,502.16,,,,,,,,,
LCK,8/2/2024 10:37,1,top,Kingen,Dplus KIA,Lee Sin,1444,1,1,3,4,1.666666667,0.25,0,0.0,0.0,422.6177,0.1049,760.4294,0.374,0.0831,0.7479,0.130599,6.4404,0.251362,842.1,,,,,,,,,
LCK,8/2/2024 11:24,2,top,Kingen,Dplus KIA,Renekton,1942,0,1,3,0,0.333333333,0.142857143,1,0.0,0.0,306.6735,0.149492,788.2492,0.4016,0.2163,1.1123,0.20978,8.4346,0.251362,842.1,,,,,,,,,
LCK,8/2/2024 12:20,3,top,Kingen,Dplus KIA,Rumble,1482,1,5,0,6,11.0,0.55,0,0.0,0.0,851.9433,0.303052,360.3239,0.4049,0.1215,0.7692,0.197228,7.8543,0.251362,842.1,,,,,,,,,
LCK,8/3/2024 6:06,1,top,Zeus,T1,Mordekaiser,2540,0,3,4,4,1.75,0.388888889,0,0.0,0.0,398.2677,0.111159,843.4488,0.4488,0.1417,1.1339,0.17543,6.5906,0.251362,856.7,,,,,,,,,
LCK,8/3/2024 6:06,1,top,Kiin,Gen.G,K'Sante,2540,1,2,8,9,1.375,0.6875,0,0.0,1.0,539.6457,0.155021,1189.8898,0.4488,0.3307,1.3701,0.195323,7.1339,0.251362,1363.2,,,,,,,,,
LCK,8/3/2024 7:12,2,top,Zeus,T1,Kennen,1939,0,1,2,3,2.0,0.5,0,0.0,0.0,535.0181,0.27326,528.6127,0.3713,0.1238,1.2068,0.190763,7.9526,0.251362,856.7,,,,,,,,,
LCK,8/3/2024 7:12,2,top,Kiin,Gen.G,K'Sante,1939,1,2,0,5,7.0,0.636363636,0,0.0,0.0,358.1743,0.176432,646.8179,0.4642,0.2476,1.5472,0.21254,7.8597,0.251362,1363.2,,,,,,,,,
VCS,8/3/2024 10:00,1,top,Nanaue,Vikings Esports,K'Sante,1849,1,3,1,4,7.0,0.466666667,0,0.0,1.0,389.3023,0.15505,778.41,0.5516,0.1622,1.1033,0.178088,7.7231,0.251362,502.16,,,,,,,,,
VCS,8/3/2024 10:49,2,top,Nanaue,Vikings Esports,Gnar,1822,1,6,3,6,4.0,0.545454545,0,0.0,0.0,530.0549,0.189207,936.4544,0.5269,0.1976,1.0209,0.216087,9.056,0.251362,502.16,,,,,,,,,
VCS,8/3/2024 11:53,1,top,Kiaya,GAM Esports,K'Sante,2370,1,7,1,5,12.0,0.75,0,0.0,0.0,681.2658,0.258082,852.0253,0.5823,0.1013,1.0886,0.237275,7.8481,0.251362,633.36,,,,,,,,,
VCS,8/3/2024 12:50,2,top,Kiaya,GAM Esports,Camille,1878,1,4,2,8,6.0,0.705882353,0,1.0,0.0,718.0511,0.245141,1052.8754,0.4792,0.1917,1.2141,0.20305,8.3387,0.251362,633.36,,,,,,,,,
LCS,8/3/2024 21:48,1,top,Sniper,100 Thieves,Jax,2840,1,3,2,7,5.0,0.555555556,0,0.0,0.0,529.9014,0.168933,990.1056,0.5915,0.169,1.0775,0.196935,7.3521,0.251362,303.34,,,,,,,,,
LCS,8/3/2024 22:53,2,top,Sniper,100 Thieves,Renekton,1623,1,4,3,10,4.666666667,0.736842105,1,0.0,0.0,422.2921,0.178571,1043.9926,0.3327,0.1479,0.9612,0.226354,8.3549,0.251362,303.34,,,,,,,,,
VCS,8/4/2024 11:42,1,top,Kiaya,GAM Esports,Kennen,2123,0,2,6,6,1.333333333,0.571428571,0,0.0,0.0,695.5817,0.261138,710.5323,0.5087,0.1696,0.8479,0.227695,8.2242,0.251362,633.36,,,,,,,,,
VCS,8/4/2024 11:42,1,top,Nanaue,Vikings Esports,Renekton,2123,1,7,4,7,3.5,0.518518519,0,0.0,0.0,592.6236,0.19408,1120.2167,0.4522,0.2261,0.9609,0.204406,7.9981,0.251362,502.16,,,,,,,,,
VCS,8/4/2024 12:36,2,top,Kiaya,GAM Esports,Renekton,1863,0,1,4,3,1.0,0.666666667,0,1.0,0.0,310.1449,0.175008,1217.9066,0.4187,0.2899,1.1594,0.244889,9.2432,0.251362,633.36,,,,,,,,,
VCS,8/4/2024 12:36,2,top,Nanaue,Vikings Esports,Gnar,1863,1,2,2,5,3.5,0.466666667,0,0.0,1.0,801.9646,0.308915,778.9372,0.5475,0.2254,1.0628,0.206929,8.5024,0.251362,502.16,,,,,,,,,
LCS,8/4/2024 20:07,1,top,Impact,Team Liquid,Rumble,2320,0,5,4,7,3.0,0.75,0,0.0,0.0,777.0,0.289762,574.1379,0.4138,0.2069,1.4741,0.186138,6.0259,0.251362,662.7,,,,,,,,,
LCS,8/4/2024 21:03,2,top,Impact,Team Liquid,Mordekaiser,1414,1,1,1,1,2.0,0.222222222,0,0.0,0.0,352.6167,0.142951,478.2603,0.3395,0.0424,0.8911,0.170772,7.8925,0.251362,662.7,,,,,,,,,
LCS,8/4/2024 21:43,3,top,Impact,Team Liquid,Jax,2041,1,3,2,5,4.0,0.533333333,0,0.0,1.0,648.535,0.183814,925.4287,0.4116,0.0882,0.6761,0.200794,6.7908,0.251362,662.7,,,,,,,,,
LCS,8/4/2024 22:38,1,top,Bwipo,FlyQuest,Renekton,1801,1,0,3,5,1.666666667,0.454545455,0,0.0,0.0,250.3609,0.125976,830.8717,0.4331,0.3331,1.2993,0.220074,8.0289,0.251362,520.44,,,,,,,,,
LCS,8/4/2024 23:24,2,top,Bwipo,FlyQuest,Renekton,2101,0,0,5,3,0.6,0.25,0,0.0,0.0,345.207,0.175915,1115.9543,0.3713,0.3713,1.1709,0.178187,8.1104,0.251362,520.44,,,,,,,,,
LCS,8/5/2024 0:15,3,top,Bwipo,FlyQuest,Sion,1582,1,2,1,8,10.0,0.769230769,0,0.0,0.0,339.1403,0.15693,833.9317,0.4172,0.2655,1.4033,0.174184,6.9406,0.251362,520.44,,,,,,,,,
LLA,8/6/2024 21:10,1,top,Summit,Movistar R7,K'Sante,1626,1,5,2,9,7.0,0.7,1,0.0,0.0,739.9631,0.256856,926.0886,0.5166,0.2214,1.1439,0.177209,7.0111,0.251362,293.01,,,,,,,,,
LLA,8/6/2024 21:57,2,top,Summit,Movistar R7,Aatrox,1692,1,6,3,7,4.333333333,0.590909091,0,0.0,0.0,827.9787,0.245214,1180.8865,0.2837,0.2837,0.9574,0.225102,8.6879,0.251362,293.01,,,,,,,,,
LLA,8/6/2024 22:45,3,top,Summit,Movistar R7,Poppy,1438,0,0,7,3,0.428571429,0.5,0,0.0,1.0,624.1586,0.238451,1142.2114,0.2921,0.0417,0.751,0.169964,6.509,0.251362,293.01,,,,,,,,,
LLA,8/6/2024 23:29,4,top,Summit,Movistar R7,Jayce,2045,1,2,3,7,3.0,0.642857143,0,0.0,0.0,959.0905,0.285326,608.7726,0.3227,0.4401,1.555,0.226816,8.5379,0.251362,293.01,,,,,,,,,
LCK,8/7/2024 8:06,1,top,Kiin,Gen.G,Gangplank,1698,1,3,1,10,13.0,0.866666667,0,0.0,0.0,603.1802,0.224549,618.3392,0.3887,0.1767,0.8127,0.21735,8.5512,0.251362,1363.2,,,,,,,,,
LCK,8/7/2024 8:56,2,top,Kiin,Gen.G,Gangplank,2034,1,6,1,11,17.0,0.85,0,0.0,0.0,1122.1239,0.277056,811.6814,0.3245,0.0885,0.944,0.250237,9.8525,0.251362,1363.2,,,,,,,,,
LCK,8/8/2024 8:07,1,top,Doran,Hanwha Life Esports,Rumble,1836,1,6,2,9,7.5,0.555555556,0,0.0,0.0,1147.9412,0.297392,560.2614,0.4575,0.1307,1.1765,0.210934,7.549,0.251362,1060.26,,,,,,,,,
LCK,8/8/2024 8:59,2,top,Doran,Hanwha Life Esports,Kennen,1390,1,6,1,4,10.0,0.666666667,0,0.0,1.0,808.0144,0.349764,513.0216,0.3885,0.0863,0.8201,0.236587,8.5899,0.251362,1060.26,,,,,,,,,
LCK,8/8/2024 10:36,1,top,Kingen,Dplus KIA,Rumble,1753,0,1,5,7,1.6,0.888888889,0,0.0,0.0,732.3217,0.331546,684.3354,0.5134,0.0342,0.9926,0.192697,7.4615,0.251362,842.1,,,,,,,,,
VCS,8/8/2024 11:07,1,top,Kiaya,GAM Esports,K'Sante,1757,1,3,2,4,3.5,0.466666667,0,0.0,0.0,457.8031,0.206529,633.7735,0.5122,0.4098,1.366,0.188539,8.1275,0.251362,633.36,,,,,,,,,
LCK,8/8/2024 11:28,2,top,Kingen,Dplus KIA,Gragas,3021,1,6,3,12,6.0,0.666666667,0,0.0,0.0,580.715,0.216012,800.0993,0.3774,0.2582,1.2314,0.208222,7.3486,0.251362,842.1,,,,,,,,,
VCS,8/8/2024 11:56,2,top,Kiaya,GAM Esports,Aurora,2161,1,1,3,13,4.666666667,0.7,0,0.0,0.0,783.4984,0.285583,675.8538,0.6108,0.1111,1.1106,0.177018,6.7469,0.251362,633.36,,,,,,,,,
LCK,8/8/2024 12:41,3,top,Kingen,Dplus KIA,Gangplank,1751,1,3,2,5,4.0,0.5,0,0.0,1.0,459.5431,0.229416,673.9806,0.3084,0.0685,0.7539,0.235802,8.8749,0.251362,842.1,,,,,,,,,
VCS,8/8/2024 12:50,3,top,Kiaya,GAM Esports,Rumble,1861,1,4,5,8,2.4,0.75,0,0.0,0.0,777.1306,0.254869,724.2558,0.5159,0.129,1.1284,0.209785,6.8673,0.251362,633.36,,,,,,,,,
LCK,8/9/2024 8:06,1,top,Kiin,Gen.G,Aurora,1752,1,7,0,5,12.0,0.923076923,0,0.0,0.0,909.8973,0.384006,503.9384,0.4795,0.2397,1.1644,0.214203,7.5,0.251362,1363.2,,,,,,,,,
LCK,8/9/2024 8:58,2,top,Kiin,Gen.G,Gangplank,1827,0,1,3,4,1.666666667,0.714285714,0,0.0,0.0,720.9524,0.278203,883.1527,0.3612,0.0985,0.821,0.211203,7.3235,0.251362,1363.2,,,,,,,,,
LCK,8/9/2024 9:49,3,top,Kiin,Gen.G,Kennen,2392,0,3,6,2,0.833333333,0.625,0,0.0,1.0,636.0452,0.215659,643.8211,0.3261,0.2258,0.9281,0.197785,6.2207,0.251362,1363.2,,,,,,,,,
VCS,8/9/2024 11:09,1,top,Nanaue,Vikings Esports,Jax,1830,1,3,3,5,2.666666667,0.470588235,0,0.0,0.0,538.6885,0.230125,875.5738,0.459,0.0984,0.7541,0.189497,8.6885,0.251362,502.16,,,,,,,,,
LCK,8/9/2024 11:43,1,top,Zeus,T1,Kennen,1772,0,1,4,1,0.5,0.4,0,0.0,0.0,345.6095,0.180075,526.7946,0.4063,0.1354,0.8804,0.208447,7.9571,0.251362,856.7,,,,,,,,,
VCS,8/9/2024 11:57,2,top,Nanaue,Vikings Esports,Kennen,1622,1,4,2,4,4.0,0.470588235,0,0.0,0.0,792.725,0.24936,511.3317,0.3699,0.037,0.7028,0.203913,8.1011,0.251362,502.16,,,,,,,,,
LCK,8/9/2024 12:40,2,top,Zeus,T1,Kennen,2288,0,5,7,4,1.285714286,0.9,0,1.0,0.0,491.6958,0.199687,558.3829,0.3147,0.1311,0.7605,0.219495,6.6084,0.251362,856.7,,,,,,,,,
VCS,8/9/2024 12:49,3,top,Nanaue,Vikings Esports,K'Sante,1704,1,1,2,3,2.0,0.307692308,0,0.0,0.0,338.5563,0.148588,721.5845,0.493,0.1056,0.8099,0.181753,8.1338,0.251362,502.16,,,,,,,,,
LCK,8/10/2024 9:21,1,top,Doran,Hanwha Life Esports,Kennen,1722,1,7,4,8,3.75,0.681818182,0,1.0,0.0,593.2056,0.207576,635.8537,0.453,0.2787,1.324,0.206664,7.0035,0.251362,1060.26,,,,,,,,,
LCK,8/10/2024 10:13,2,top,Doran,Hanwha Life Esports,Rumble,1898,1,1,1,6,7.0,0.5,0,0.0,0.0,480.6955,0.21995,411.5911,0.6006,0.1264,1.1697,0.219754,8.3772,0.251362,1060.26,,,,,,,,,
LEC,8/10/2024 15:10,1,top,Oscarinin,Fnatic,Kennen,2369,1,0,1,12,12.0,0.631578947,0,0.0,0.0,688.493,0.296332,403.5627,0.2533,0.4559,1.5956,0.195352,8.0287,0.251362,828.69,,,,,,,,,
LEC,8/10/2024 16:07,2,top,Oscarinin,Fnatic,K'Sante,1735,1,2,1,6,8.0,0.571428571,0,0.0,0.0,384.4496,0.181716,711.3545,0.415,0.1729,1.0029,0.208699,8.8184,0.251362,828.69,,,,,,,,,
CBLOL,8/10/2024 16:19,1,top,Wizer,paiN Gaming,Rumble,1888,1,6,2,6,6.0,0.52173913,1,0.0,0.0,566.0275,0.199863,628.5381,0.286,0.0636,0.6356,0.214375,7.4364,0.251362,385.17,,,,,,,,,
LEC,8/10/2024 16:54,3,top,Oscarinin,Fnatic,Renekton,1892,1,2,2,4,3.0,0.5,0,0.0,0.0,559.63,0.198392,1042.5793,0.2854,0.222,1.0465,0.227661,10.148,0.251362,828.69,,,,,,,,,
CBLOL,8/10/2024 17:16,2,top,Wizer,paiN Gaming,Gwen,1657,1,8,1,4,12.0,0.461538462,0,0.0,0.0,810.8509,0.234244,553.4701,0.3621,0.1811,1.1225,0.245156,9.1249,0.251362,385.17,,,,,,,,,
CBLOL,8/10/2024 18:07,3,top,Wizer,paiN Gaming,Rumble,1783,1,9,2,6,7.5,0.9375,1,0.0,0.0,962.4565,0.363723,594.3466,0.4711,0.1346,0.9759,0.240524,6.0909,0.251362,385.17,,,,,,,,,
LCS,8/10/2024 20:07,1,top,Impact,Team Liquid,K'Sante,1681,1,4,3,9,4.333333333,0.590909091,0,0.0,0.0,426.7817,0.147597,838.5723,0.3569,0.1785,0.928,0.160675,5.4967,0.251362,662.7,,,,,,,,,
LCS,8/10/2024 20:51,2,top,Impact,Team Liquid,Ornn,1357,1,2,1,10,12.0,0.545454545,1,0.0,0.0,329.6684,0.107589,745.5564,0.3537,0.0884,0.7959,0.156321,6.3228,0.251362,662.7,,,,,,,,,
LCS,8/10/2024 21:35,1,top,Sniper,100 Thieves,Renekton,1778,1,2,1,4,6.0,0.3,0,0.0,0.0,365.0956,0.157303,770.9561,0.4049,0.1012,0.9111,0.176287,8.1327,0.251362,303.34,,,,,,,,,
